"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0398230821,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,4.00,9.00,7.00,in,74.00,4.00,4.00,"1,184.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,17.91,30.49,5.46,17.41,59.00,10.27,12.45,9.45,7.58,15.75,4.79,0.00,0.00,4.79,2.79,35.7,20.95,14.75,55.73,35.19,20.54
,1Z3X914A0398245879,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-04,6,lb,23.00,25.00,23.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77901,US,33.87,37.32,12.64,31.42,69.00,21.68,21.23,9.74,3.34,15.75,1.53,0.00,0.00,1.53,1.81,0,0,0,24.57,11.27,13.30
,1Z3X914A0398287986,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,59.00,11.62,13.68,9.45,2.77,15.75,2.11,0.00,0.00,2.11,0.66,3.95,3.95,0,20.40,15.51,4.89
,1Z3X914A0398292345,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,6,lb,15.00,15.00,15.00,in,49.00,7.00,6.00,"2,058.00",194.00,PKG,LINDON,UT,84042,US,AUSTIN,TX,78758,US,23.33,34.80,8.12,23.40,66.00,15.44,15.21,9.45,7.40,15.75,1.49,0.00,0.00,1.49,5.91,31.75,17,14.75,22.61,10.94,11.67
,1Z3X914A0398301950,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,59.00,11.62,13.68,9.45,2.77,15.75,2.11,0.00,0.00,2.11,0.66,3.95,3.95,0,20.40,15.51,4.89
,1Z3X914A0398309327,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,5,lb,48.00,48.00,48.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.24,38.48,18.18,47.49,69.00,32.77,29.06,14.72,5.26,15.25,2.62,0.00,0.00,2.62,2.64,4.90,2.45,2.45,39.22,19.79,19.43
,1Z3X914A0398319567,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-20,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,16.64,28.79,4.79,16.08,59.00,9.49,11.85,9.45,1.87,15.75,1.49,0.00,0.00,1.49,0.38,0,0,0,13.72,10.94,2.78
,1Z3X914A0398323114,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-30,3,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,13.95,23.30,3.25,13.47,59.00,7.95,10.70,9.45,3.66,15.25,3.04,0.00,0.00,3.04,0.62,13.35,10.48,2.87,27.71,22.97,4.74
,1Z3X914A0398357230,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-09,5,lb,4.00,15.00,11.00,in,49.00,7.00,6.00,"2,058.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,18.65,27.83,5.19,18.65,66.00,12.31,13.46,9.45,7.62,15.25,2.04,0.00,0.00,2.04,5.58,35.7,20.95,14.75,25.03,15.44,9.59
,1Z3X914A0398374515,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-17,3,lb,16.00,17.00,16.00,in,24.00,12.00,8.00,"2,304.00",194.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,18.04,28.38,5.12,17.75,66.00,11.72,12.92,9.45,4.13,15.75,3.14,0.00,0.00,3.14,0.99,13.35,10.48,2.87,30.40,23.07,7.33
,1Z3X914A0398380919,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,4.00,9.00,7.00,in,74.00,4.00,4.00,"1,184.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,17.91,30.49,5.46,17.41,59.00,10.27,12.45,9.45,7.58,15.75,4.79,0.00,0.00,4.79,2.79,35.7,20.95,14.75,55.73,35.19,20.54
,1Z3X914A0398389312,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-18,5,lb,3.00,9.00,7.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,17.91,31.77,5.69,17.41,59.00,10.27,12.22,9.45,2.69,15.75,1.87,0.00,0.00,1.87,0.82,4.90,2.45,2.45,19.81,13.77,6.04
,1Z3X914A0398441782,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-10,6,lb,46.00,48.00,46.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,KILGORE,TX,75662,US,56.86,36.74,20.89,56.86,69.00,39.23,35.97,17.63,6.28,15.50,3.34,0.00,0.00,3.34,2.94,3.95,3.95,0,46.20,24.92,21.28
,1Z3X914A0398468674,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,6,lb,17.00,17.00,17.00,in,21.00,12.00,7.00,"1,764.00",194.00,PKG,VICTORIA,TX,77901,US,LINDON,UT,84042,US,25.10,33.51,8.41,25.18,66.00,16.62,16.69,9.45,2.63,15.75,1.49,0.00,0.00,1.49,1.14,0,0,0,19.32,10.94,8.38
,1Z3X914A0398481391,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,22.00,45.00,32.00,in,26.00,17.00,14.00,"6,188.00",194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79706,US,32.74,16.52,5.41,32.74,69.00,22.59,27.33,10.15,4.93,15.75,2.22,0.00,0.00,2.22,2.71,3.95,3.95,0,36.21,16.32,19.89
,1Z3X914A0398493048,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,4,lb,9.00,9.00,9.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,16.51,30.47,5.03,16.51,59.00,9.74,11.48,9.45,1.81,15.50,1.46,0.00,0.00,1.46,0.35,0,0,0,13.29,10.91,2.38
,1Z3X914A0398497188,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-21,4,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,194.00,PKG,LINDON,UT,84042,US,GILLETTE,WY,82718,US,14.37,25.12,3.61,14.37,59.00,8.48,10.76,9.45,2.32,15.75,2.11,0.00,0.00,2.11,0.21,24.95,26.45,-1.5,17.03,15.51,1.52
,1Z3X914A0398531649,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,40.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,40.17,27.66,11.11,40.17,69.00,27.72,29.06,12.45,5.20,15.75,2.58,0.00,0.00,2.58,2.62,3.95,3.95,0,38.21,18.98,19.23
,1Z3X914A0398557550,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,TULSA,OK,74112,US,14.20,24.65,3.50,14.20,59.00,8.38,10.70,9.45,1.71,16.00,1.51,0.00,0.00,1.51,0.2,0,0,0,12.41,10.96,1.45
,1Z3X914A0398572015,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,3,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,WAMSUTTER,WY,82336,US,12.71,15.81,2.01,12.71,59.00,7.50,10.70,9.45,2.50,16.00,1.90,0.00,0.00,1.9,0.6,4.90,2.45,2.45,18.10,13.80,4.30
,1Z3X914A0398582077,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,7,lb,10.00,21.00,15.00,in,24.00,12.00,10.00,"2,880.00",194.00,PKG,LINDON,UT,84042,US,CARROLLTON,OH,44615,US,28.18,20.09,5.66,28.18,66.00,18.60,22.52,9.58,4.18,15.50,2.10,0.00,0.00,2.1,2.08,3.95,3.95,0,30.65,15.63,15.02
,1Z3X914A0398598239,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,4,lb,3.00,9.00,7.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,GREELEY,CO,80631,US,16.51,30.47,5.03,16.04,59.00,9.46,11.48,9.45,1.81,15.75,1.49,0.00,0.00,1.49,0.32,0,0,0,13.29,10.94,2.35
,1Z3X914A0398638052,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,2,lb,2.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,11.53,7.20,0.83,11.53,59.00,6.80,10.70,9.45,2.46,15.75,1.87,0.00,0.00,1.87,0.59,4.90,2.45,2.45,18.06,13.77,4.29
,1Z3X914A0398660572,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,"ELK CITY",OK,73644,US,16.64,27.46,4.57,16.08,59.00,9.49,12.07,9.45,2.67,15.75,1.87,0.00,0.00,1.87,0.8,4.90,2.45,2.45,19.64,13.77,5.87
,1Z3X914A0398668314,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-29,7,lb,19.00,50.00,36.00,in,27.00,17.00,15.00,"6,885.00",194.00,PKG,LINDON,UT,84042,US,"FORT MILL",SC,29707,US,54.44,19.05,10.37,54.44,69.00,37.56,44.07,16.88,7.05,16.00,2.70,0.00,0.00,2.7,4.35,0,0,0,51.12,19.58,31.54
,1Z3X914A0398690049,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79706,US,16.64,27.46,4.57,16.08,59.00,9.49,12.07,9.45,2.44,15.25,2.04,0.00,0.00,2.04,0.4,3.95,3.95,0,18.46,15.44,3.02
,1Z3X914A0398732646,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-03,4,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,38.99,39.81,15.52,39.18,69.00,27.03,23.47,12.15,3.70,15.75,1.91,0.00,0.00,1.91,1.79,0,0,0,27.17,14.06,13.11
,1Z3X914A0398734868,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,40.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,40.17,27.66,11.11,40.17,69.00,27.72,29.06,12.45,5.20,15.75,2.58,0.00,0.00,2.58,2.62,3.95,3.95,0,38.21,18.98,19.23
,1Z3X914A0398740959,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-05,4,lb,72.00,72.00,72.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,48.13,33.41,16.08,48.16,69.00,33.23,32.05,14.93,12.20,15.25,6.09,0.00,0.00,6.09,6.11,46.65,25.03,21.62,90.90,46.05,44.85
,1Z3X914A0398755210,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,37.00,37.00,37.00,in,22.00,18.00,7.00,"2,772.00",194.00,PKG,LINDON,UT,84042,US,MIDKIFF,TX,79755,US,37.76,38.51,14.54,37.76,69.00,26.05,23.22,11.71,4.14,15.25,2.39,0.00,0.00,2.39,1.75,24.95,26.45,-1.5,52.31,40.55,11.76
,1Z3X914A0398767305,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,5,lb,42.00,45.00,42.00,in,26.00,16.00,15.00,"6,240.00",194.00,PKG,LINDON,UT,84042,US,"ELK CITY",OK,73644,US,41.61,34.32,14.28,41.61,69.00,28.71,27.33,12.90,5.15,16.00,2.46,0.00,0.00,2.46,2.69,25.9,24.95,0.95,37.38,17.81,19.57
,1Z3X914A0398769983,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,4,lb,64.00,64.00,64.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,42.10,38.50,16.21,42.10,69.00,29.05,25.89,13.05,10.54,15.50,5.47,0.00,0.00,5.47,5.07,41,22.25,18.75,77.43,40.77,36.66
,1Z3X914A0398790173,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-10,6,lb,46.00,46.00,46.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,KILGORE,TX,75662,US,56.86,38.52,21.90,56.86,69.00,39.23,34.96,17.63,6.13,15.50,3.34,0.00,0.00,3.34,2.79,3.95,3.95,0,45.04,24.92,20.12
,1Z3X914A0398862952,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-18,5,lb,6.00,10.00,7.00,in,36.00,6.00,6.00,"1,296.00",194.00,PKG,LINDON,UT,84042,US,KERMIT,TX,79745,US,18.50,31.78,5.88,17.41,59.00,10.27,12.62,9.45,2.61,15.75,2.11,0.00,0.00,2.11,0.5,3.95,3.95,0,19.18,15.51,3.67
,1Z3X914A0398928300,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,6,lb,81.00,81.00,81.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,VICTORIA,TX,77901,US,LINDON,UT,84042,US,76.55,38.51,29.48,76.61,69.00,52.86,47.07,23.75,14.50,15.75,7.44,0.00,0.00,7.44,7.06,45,23.5,21.5,106.57,54.69,51.88
,1Z3X914A0398960051,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-15,5,lb,9.00,9.00,9.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79705,US,17.91,26.41,4.73,17.91,59.00,10.57,13.18,9.45,2.97,15.75,1.93,0.00,0.00,1.93,1.04,5.65,2.78,2.87,21.80,14.16,7.64
,1Z3X914A0398974368,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,59.00,11.62,13.68,9.45,2.77,15.75,2.11,0.00,0.00,2.11,0.66,3.95,3.95,0,20.40,15.51,4.89
,1Z3X914A0399004930,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,5,lb,48.00,48.00,48.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.24,38.48,18.18,47.49,69.00,32.77,29.06,14.72,5.26,15.25,2.62,0.00,0.00,2.62,2.64,4.90,2.45,2.45,39.22,19.79,19.43
,1Z3X914A0399028816,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,40.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,40.17,27.66,11.11,40.17,69.00,27.72,29.06,12.45,5.20,15.75,2.58,0.00,0.00,2.58,2.62,3.95,3.95,0,38.21,18.98,19.23
,1Z3X914A0399041097,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-29,4,lb,49.00,49.00,49.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,38.97,38.52,15.01,39.16,69.00,27.02,23.96,12.14,3.84,16.00,1.94,0.00,0.00,1.94,1.9,0,0,0,27.80,14.08,13.72
,1Z3X914A0399079397,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-10,7,lb,25.00,25.00,25.00,in,20.00,20.00,5.00,"2,000.00",194.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,40.85,36.01,14.71,40.85,69.00,28.19,26.14,12.66,4.66,15.25,2.53,0.00,0.00,2.53,2.13,3.95,3.95,0,34.75,19.14,15.61
,1Z3X914A0399096609,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-13,2,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,11.53,7.20,0.83,11.53,59.00,6.80,10.70,9.45,2.46,15.75,1.87,0.00,0.00,1.87,0.59,4.90,2.45,2.45,18.06,13.77,4.29
,1Z3X914A0399110315,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,5,lb,16.00,27.00,20.00,in,24.00,13.00,12.00,"3,744.00",194.00,PKG,LINDON,UT,84042,US,ABILENE,TX,79606,US,24.22,23.00,5.57,24.22,66.00,15.99,18.65,9.45,2.94,15.50,1.46,0.00,0.00,1.46,1.48,0,0,0,21.59,10.91,10.68
,1Z3X914A0399116239,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-10,6,lb,9.00,20.00,14.00,in,25.00,12.00,9.00,"2,700.00",194.00,PKG,LINDON,UT,84042,US,"SAN ANTONIO",TX,78266,US,22.18,15.96,3.54,22.18,66.00,14.64,18.64,9.45,3.50,15.25,2.04,0.00,0.00,2.04,1.46,3.95,3.95,0,26.09,15.44,10.65
,1Z3X914A0399124373,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,4,lb,1.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,15.33,27.46,4.21,15.11,59.00,8.91,11.12,9.45,1.75,15.75,1.49,0.00,0.00,1.49,0.26,0,0,0,12.87,10.94,1.93
,1Z3X914A0399152324,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,5,lb,43.00,45.00,43.00,in,26.00,16.00,15.00,"6,240.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,43.86,37.69,16.53,43.86,69.00,30.26,27.33,13.60,4.93,15.50,2.72,0.00,0.00,2.72,2.21,3.95,3.95,0,36.21,20.27,15.94
,1Z3X914A0399155778,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-21,6,lb,90.00,100.00,90.00,in,53.00,20.00,13.00,"13,780.00",194.00,PKG,WALLER,TX,77484,US,LINDON,UT,84042,US,92.77,38.50,35.72,85.47,69.00,58.97,57.05,26.50,16.97,16.00,8.64,0.00,0.00,8.64,8.33,49,27.5,21.5,123.02,62.64,60.38
,1Z3X914A0399210449,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-09,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,WATONGA,OK,73772,US,16.64,23.38,3.89,16.08,59.00,9.49,12.75,9.45,4.05,15.25,3.04,0.00,0.00,3.04,1.01,13.35,10.48,2.87,30.15,22.97,7.18
,1Z3X914A0399212474,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-05,5,lb,34.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,36.05,19.39,6.99,36.05,69.00,24.87,29.06,11.18,5.20,15.75,2.38,0.00,0.00,2.38,2.82,3.95,3.95,0,38.21,17.51,20.70
,1Z3X914A0399212947,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-10,5,lb,21.00,27.00,21.00,in,24.00,13.00,12.00,"3,744.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79423,US,24.69,17.86,4.41,24.69,69.00,17.04,20.28,9.45,4.08,15.50,1.90,0.00,0.00,1.9,2.18,5.65,2.78,2.87,30.01,14.13,15.88
,1Z3X914A0399220410,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,59.00,11.62,13.68,9.45,2.77,15.75,2.11,0.00,0.00,2.11,0.66,3.95,3.95,0,20.40,15.51,4.89
,1Z3X914A0399236421,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,5,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,16.64,23.38,3.89,16.08,59.00,9.49,12.75,9.45,2.85,15.50,1.90,0.00,0.00,1.9,0.95,5.65,2.78,2.87,21.25,14.13,7.12
,1Z3X914A0399241595,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,37.00,45.00,37.00,in,26.00,16.00,15.00,"6,240.00",194.00,PKG,LINDON,UT,84042,US,"BURNS FLAT",OK,73624,US,37.76,27.62,10.43,37.76,69.00,26.05,27.33,11.71,5.08,15.75,2.23,0.00,0.00,2.23,2.85,4.90,2.45,2.45,37.31,16.39,20.92
,1Z3X914A0399247526,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,6,lb,34.00,45.00,34.00,in,26.00,16.00,15.00,"6,240.00",194.00,PKG,LINDON,UT,84042,US,AUSTIN,TX,78758,US,43.80,23.77,10.41,43.80,69.00,30.22,33.39,13.58,5.26,15.75,2.14,0.00,0.00,2.14,3.12,0,0,0,38.65,15.72,22.93
,1Z3X914A0399254134,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-06,5,lb,26.00,26.00,26.00,in,24.00,12.00,8.00,"2,304.00",194.00,PKG,LINDON,UT,84042,US,FATE,TX,75087,US,28.67,36.00,10.32,28.87,69.00,19.92,18.35,9.45,2.89,15.75,1.49,0.00,0.00,1.49,1.4,0,0,0,21.24,10.94,10.30
,1Z3X914A0399282998,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-10,5,lb,26.00,26.00,26.00,in,24.00,12.00,9.00,"2,592.00",194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,28.67,36.00,10.32,28.87,69.00,19.92,18.35,9.45,2.89,15.50,1.46,0.00,0.00,1.46,1.43,0,0,0,21.24,10.91,10.33
