"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0391752799,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-06,2,lb,6.00,6.00,6.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.78,16.28,2.08,12.78,34.00,4.35,10.70,10.70,2.45,15.75,2.46,0.00,0.00,2.46,-0.0099999999999998,4.90,4.90,0,18.05,18.06,-0.01
,1Z3X914A0391756679,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-18,4,lb,55.00,55.00,55.00,in,24.00,18.00,12.00,"5,184.00",166.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.21,33.41,13.10,39.30,42.00,16.51,26.11,22.79,11.09,15.25,10.36,0.00,0.00,10.36,0.73,46.65,45.16,1.49,83.85,78.31,5.54
,1Z3X914A0391769834,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,54.00,54.00,54.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.79,38.50,18.40,48.12,42.00,20.21,29.39,27.91,12.69,16.00,12.21,0.00,0.00,12.21,0.48,49.9,48.4,1.5,91.98,88.52,3.46
,1Z3X914A0391771965,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-17,3,lb,16.00,17.00,16.00,in,24.00,12.00,8.00,"2,304.00",166.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,18.04,28.38,5.12,17.75,38.00,6.75,12.92,11.01,4.13,15.75,3.60,0.00,0.00,3.6,0.53,13.35,11.86,1.49,30.40,26.47,3.93
,1Z3X914A0391803475,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,40.00,40.00,40.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,63.95,38.51,24.63,63.95,42.00,26.86,39.32,37.09,6.19,15.50,5.75,0.00,0.00,5.75,0.44,0,0,0,45.51,42.84,2.67
,1Z3X914A0391828743,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,58.65,27.98,16.41,58.65,42.00,24.63,42.24,34.02,6.65,15.75,5.36,0.00,0.00,5.36,1.29,0,0,0,48.89,39.38,9.51
,1Z3X914A0391831257,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,3.00,10.00,8.00,in,36.00,6.00,6.00,"1,296.00",166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,19.14,31.77,6.08,18.35,34.00,6.24,13.06,12.11,2.83,15.75,2.68,0.00,0.00,2.68,0.15,4.90,4.90,0,20.79,19.69,1.10
,1Z3X914A0391847473,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-12,5,lb,49.00,49.00,49.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,"OKLAHOMA CITY",OK,73160,US,47.26,38.51,18.20,47.50,42.00,19.95,29.06,27.55,4.57,15.75,4.34,0.00,0.00,4.34,0.23,0,0,0,33.63,31.89,1.74
,1Z3X914A0391855455,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,45.00,48.00,45.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,25.52,38.28,9.77,25.52,42.00,10.72,15.75,14.80,3.25,15.75,3.10,0.00,0.00,3.1,0.15,4.90,4.90,0,23.90,22.80,1.10
,1Z3X914A0391872061,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-29,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,LINDON,UT,84042,US,RHAME,ND,58651,US,14.20,23.38,3.32,13.90,34.00,4.73,10.88,10.70,4.68,15.25,4.44,0.00,0.00,4.44,0.24,40.8,40.91,-0.11,56.36,56.05,0.31
,1Z3X914A0391872874,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-16,5,lb,9.00,13.00,11.00,in,21.00,12.00,7.00,"1,764.00",166.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79706,US,19.07,33.51,6.39,18.65,38.00,7.09,12.68,11.56,2.62,15.75,2.44,0.00,0.00,2.44,0.18,3.95,3.95,0,19.25,17.95,1.30
,1Z3X914A0391875988,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-08,7,lb,81.00,81.00,81.00,in,24.00,24.00,9.00,"5,184.00",166.00,PKG,LINDON,UT,84042,US,"WEST UNION",WV,26456,US,89.10,38.50,34.30,89.16,42.00,37.45,54.80,51.71,17.66,15.25,17.21,0.00,0.00,17.21,0.45,59.15,61.15,-2,131.61,130.07,1.54
,1Z3X914A0391886510,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,30.80,36.01,11.09,30.84,42.00,12.95,19.71,17.89,3.94,16.00,3.65,0.00,0.00,3.65,0.29,4.90,4.90,0,28.55,26.44,2.11
,1Z3X914A0391892450,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,3.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,19.13,29.64,5.67,19.13,38.00,7.27,13.46,11.86,2.67,15.25,2.41,0.00,0.00,2.41,0.26,3.95,3.95,0,20.08,18.22,1.86
,1Z3X914A0391892610,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-08,3,lb,5.00,10.00,9.00,in,19.00,9.00,8.00,"1,368.00",166.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,15.05,24.98,3.76,15.05,34.00,5.12,11.29,10.70,3.88,15.50,3.50,0.00,0.00,3.5,0.38,13.35,11.86,1.49,28.52,26.06,2.46
,1Z3X914A0391934093,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,2,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,26.17,38.52,10.08,26.28,42.00,11.04,16.09,15.24,3.30,15.50,3.12,0.00,0.00,3.12,0.18,4.90,4.90,0,24.29,23.26,1.03
,1Z3X914A0391941281,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,34.00,6.69,13.68,13.00,2.77,15.75,2.67,0.00,0.00,2.67,0.1,3.95,3.95,0,20.40,19.62,0.78
,1Z3X914A0391954606,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-12,5,lb,2.00,7.00,6.00,in,13.00,11.00,6.00,858.00,166.00,PKG,LINDON,UT,84042,US,FATE,TX,75087,US,16.86,28.23,4.76,16.86,34.00,5.73,12.10,11.13,1.88,15.25,1.70,0.00,0.00,1.7,0.18,0,0,0,13.98,12.83,1.15
,1Z3X914A0391964417,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-05,5,lb,3.00,10.00,8.00,in,36.00,6.00,6.00,"1,296.00",166.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79705,US,18.50,31.78,5.88,17.90,34.00,6.09,12.62,11.81,1.99,15.75,1.86,0.00,0.00,1.86,0.13,0,0,0,14.61,13.67,0.94
,1Z3X914A0391974184,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,27.09,34.81,9.43,27.28,38.00,10.37,17.66,16.91,3.55,15.75,3.44,0.00,0.00,3.44,0.11,4.90,4.90,0,26.11,25.25,0.86
,1Z3X914A0391988973,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-17,3,lb,16.00,17.00,16.00,in,24.00,12.00,8.00,"2,304.00",166.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,18.04,28.38,5.12,17.75,38.00,6.75,12.92,11.01,4.13,15.75,3.60,0.00,0.00,3.6,0.53,13.35,11.86,1.49,30.40,26.47,3.93
,1Z3X914A0392024743,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-01-09,5,lb,25.00,27.00,25.00,in,24.00,13.00,12.00,"3,744.00",166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,27.74,26.89,7.46,27.74,42.00,11.65,20.28,16.09,4.90,15.25,3.96,0.00,0.00,3.96,0.94,11.35,9.86,1.49,36.53,29.91,6.62
,1Z3X914A0392026554,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,25.00,30.00,25.00,in,24.00,13.00,13.00,"4,056.00",166.00,PKG,LINDON,UT,84042,US,"CARRIZO SPRINGS",TX,78834,US,33.87,39.42,13.35,33.87,42.00,14.23,20.52,19.64,3.85,15.75,3.72,0.00,0.00,3.72,0.13,3.95,3.95,0,28.32,27.31,1.01
,1Z3X914A0392029542,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-17,2,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.56,14.81,1.86,12.35,34.00,4.20,10.70,10.70,2.46,15.75,2.46,0.00,0.00,2.46,0,4.90,4.90,0,18.06,18.06,0.00
,1Z3X914A0392031191,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,30.80,36.01,11.09,30.84,42.00,12.95,19.71,17.89,3.67,15.25,3.33,0.00,0.00,3.33,0.34,24.95,26.45,-1.5,48.33,47.67,0.66
,1Z3X914A0392052276,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-10,5,lb,21.00,21.00,21.00,in,24.00,12.00,9.00,"2,592.00",166.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79701,US,24.52,36.01,8.83,24.69,42.00,10.37,15.69,14.32,2.43,15.25,2.18,0.00,0.00,2.18,0.25,0,0,0,18.12,16.50,1.62
,1Z3X914A0392082412,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-21,6,lb,21.00,27.00,23.00,in,24.00,13.00,12.00,"3,744.00",166.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77032,US,31.42,25.62,8.05,31.42,42.00,13.20,23.37,18.22,3.74,16.00,2.92,0.00,0.00,2.92,0.82,0,0,0,27.11,21.14,5.97
,1Z3X914A0392088836,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,19.00,19.00,19.00,in,19.00,18.00,4.00,"1,368.00",166.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,23.32,33.49,7.81,23.47,38.00,8.92,15.51,14.55,3.02,15.25,2.82,0.00,0.00,2.82,0.2,24.95,26.45,-1.5,43.48,43.82,-0.34
,1Z3X914A0392103078,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,34.00,6.69,13.68,13.00,2.77,15.75,2.67,0.00,0.00,2.67,0.1,3.95,3.95,0,20.40,19.62,0.78
,1Z3X914A0392107341,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,4,lb,78.00,78.00,78.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,"LA SALLE",CO,80645,US,50.50,38.50,19.44,50.50,42.00,21.21,31.06,29.29,12.16,16.00,11.88,0.00,0.00,11.88,0.28,44.95,44.95,0,88.17,86.12,2.05
,1Z3X914A0392118722,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-27,3,lb,17.00,17.00,17.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,18.04,33.48,6.04,17.02,38.00,6.47,12.00,10.55,2.47,15.25,2.21,0.00,0.00,2.21,0.26,3.95,3.95,0,18.42,16.71,1.71
,1Z3X914A0392128462,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-06,4,lb,64.00,64.00,64.00,in,37.00,12.00,11.00,"4,884.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,42.10,38.50,16.21,42.10,42.00,17.68,25.89,24.42,10.37,15.25,9.98,0.00,0.00,9.98,0.39,41,41,0,77.26,75.40,1.86
,1Z3X914A0392131832,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,3,lb,15.00,23.00,19.00,in,24.00,13.00,10.00,"3,120.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,19.26,32.04,6.17,19.26,38.00,7.32,13.09,11.94,2.69,15.50,2.46,0.00,0.00,2.46,0.23,3.95,3.95,0,19.73,18.35,1.38
,1Z3X914A0392147254,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,56.00,56.00,56.00,in,24.00,18.00,12.00,"5,184.00",166.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.26,33.39,13.11,39.31,42.00,16.51,26.15,22.80,11.81,15.50,11.06,0.00,0.00,11.06,0.75,50.05,48.56,1.49,88.01,82.42,5.59
,1Z3X914A0392150795,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-01,4,lb,10.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,LINDON,UT,84042,US,GREELEY,CO,80631,US,17.43,31.55,5.50,17.43,38.00,6.62,11.93,10.81,1.82,15.25,1.65,0.00,0.00,1.65,0.17,0,0,0,13.75,12.46,1.29
,1Z3X914A0392170406,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-01-09,5,lb,25.00,29.00,25.00,in,25.00,13.00,12.00,"3,900.00",166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,27.74,22.57,6.26,27.74,42.00,11.65,21.48,16.09,5.09,15.25,3.96,0.00,0.00,3.96,1.13,11.35,9.86,1.49,37.92,29.91,8.01
,1Z3X914A0392187881,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,23.37,36.03,8.42,23.52,42.00,9.88,14.95,13.64,2.93,15.25,2.68,0.00,0.00,2.68,0.25,3.95,3.95,0,21.83,20.27,1.56
,1Z3X914A0392218801,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-17,3,lb,2.00,13.00,11.00,in,36.00,7.00,7.00,"1,764.00",166.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,15.70,25.41,3.99,15.70,38.00,5.97,11.71,10.70,3.82,15.25,3.44,0.00,0.00,3.44,0.38,13.35,11.86,1.49,28.88,26.00,2.88
,1Z3X914A0392227971,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,29.00,29.00,29.00,in,25.00,24.00,5.00,"3,000.00",166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,39.39,37.29,14.69,39.39,42.00,16.54,24.70,22.85,4.66,15.75,4.37,0.00,0.00,4.37,0.29,4.90,4.90,0,34.26,32.12,2.14
,1Z3X914A0392239575,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-20,5,lb,27.00,30.00,27.00,in,24.00,13.00,13.00,"4,056.00",166.00,PKG,LINDON,UT,84042,US,TULSA,OK,74107,US,27.56,29.54,8.14,27.56,42.00,11.58,19.42,15.98,3.06,15.50,2.48,0.00,0.00,2.48,0.58,0,0,0,22.48,18.46,4.02
,1Z3X914A0392245059,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-12,4,lb,6.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.43,31.55,5.50,17.43,38.00,6.62,11.93,10.81,1.85,15.25,1.65,0.00,0.00,1.65,0.2,0,0,0,13.78,12.46,1.32
,1Z3X914A0392250294,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-18,6,lb,33.00,33.00,33.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77082,US,43.57,38.51,16.78,43.79,42.00,18.39,26.79,25.40,4.08,15.25,3.87,0.00,0.00,3.87,0.21,0,0,0,30.87,29.27,1.60
,1Z3X914A0392251908,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,23.37,36.03,8.42,23.52,42.00,9.88,14.95,13.64,2.93,15.25,2.68,0.00,0.00,2.68,0.25,3.95,3.95,0,21.83,20.27,1.56
,1Z3X914A0392257322,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,4,lb,6.00,12.00,10.00,in,19.00,9.00,9.00,"1,539.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,16.83,31.61,5.32,16.83,34.00,5.72,11.51,11.11,1.84,16.00,1.78,0.00,0.00,1.78,0.06,0,0,0,13.35,12.89,0.46
,1Z3X914A0392280761,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-08,7,lb,19.00,19.00,19.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,"WEST UNION",WV,26456,US,32.87,33.50,11.01,33.09,38.00,12.57,21.86,20.52,5.58,15.25,5.29,0.00,0.00,5.29,0.29,14.15,14.15,0,41.59,39.96,1.63
,1Z3X914A0392289897,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-01-10,6,lb,18.00,27.00,23.00,in,24.00,13.00,12.00,"3,744.00",166.00,PKG,LINDON,UT,84042,US,AUSTIN,TX,78758,US,31.42,25.62,8.05,31.42,42.00,13.20,23.37,18.22,3.62,15.25,2.78,0.00,0.00,2.78,0.84,0,0,0,26.99,21.00,5.99
,1Z3X914A0392291893,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,4,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,25.40,35.98,9.14,25.56,42.00,10.74,16.26,14.82,2.60,16.00,2.37,0.00,0.00,2.37,0.23,0,0,0,18.86,17.19,1.67
,1Z3X914A0392307367,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-03,5,lb,25.00,25.00,25.00,in,24.00,12.00,9.00,"2,592.00",166.00,PKG,LINDON,UT,84042,US,TULSA,OK,74107,US,27.55,37.28,10.27,27.74,42.00,11.65,17.28,16.09,2.72,15.75,2.53,0.00,0.00,2.53,0.19,0,0,0,20.00,18.62,1.38
,1Z3X914A0392409373,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,2,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,11.53,7.20,0.83,11.53,34.00,3.92,10.70,10.70,2.42,15.25,2.38,0.00,0.00,2.38,0.04,4.90,4.90,0,18.02,17.98,0.04
,1Z3X914A0392420912,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-01-24,7,lb,10.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,25.51,26.77,6.83,25.51,38.00,9.69,18.68,15.82,3.51,15.25,3.01,0.00,0.00,3.01,0.5,3.95,3.95,0,26.14,22.78,3.36
,1Z3X914A0392450185,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",166.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,42.00,16.47,26.06,22.74,11.80,15.50,11.05,0.00,0.00,11.05,0.75,50.05,48.56,1.49,87.91,82.35,5.56
,1Z3X914A0392465035,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-08,7,lb,8.00,9.00,8.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,"WEST UNION",WV,26456,US,20.32,30.51,6.20,19.69,34.00,6.69,14.12,13.00,4.38,15.25,4.14,0.00,0.00,4.14,0.24,14.15,14.15,0,32.65,31.29,1.36
,1Z3X914A0392489528,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,30.80,36.01,11.09,30.84,42.00,12.95,19.71,17.89,3.94,16.00,3.65,0.00,0.00,3.65,0.29,4.90,4.90,0,28.55,26.44,2.11
,1Z3X914A0392510566,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-20,5,lb,16.00,16.00,16.00,in,48.00,6.00,6.00,"1,728.00",166.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79706,US,19.47,33.54,6.53,19.53,38.00,7.42,12.94,12.11,2.62,15.50,2.45,0.00,0.00,2.45,0.17,23.2,24.7,-1.5,38.76,39.26,-0.50
,1Z3X914A0392510922,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-04,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79707,US,16.64,27.46,4.57,16.08,34.00,5.47,12.07,10.70,1.87,15.50,1.66,0.00,0.00,1.66,0.21,0,0,0,13.94,12.36,1.58
,1Z3X914A0392530900,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-18,6,lb,33.00,33.00,33.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77082,US,43.57,38.51,16.78,43.79,42.00,18.39,26.79,25.40,4.08,15.25,3.87,0.00,0.00,3.87,0.21,0,0,0,30.87,29.27,1.60
